Fecha;Total Dosis 1;Total Dosis 2;Total Dosis 3;Total Dosis 4;1era Dosis Sinovac;2da Dosis Sinovac;3era Dosis Sinovac;4ta Dosis Sinovac;1era Dosis Pfizer;2da Dosis Pfizer;3era Dosis Pfizer;4ta Dosis Pfizer;1era Dosis Astrazeneca;2da Dosis Astrazeneca;3era Dosis Astrazeneca;4ta Dosis Astrazeneca;Montevideo Dosis 1;Montevideo Dosis 2;Montevideo Dosis 3;Montevideo Dosis 4;Artigas Dosis 1;Artigas Dosis 2;Artigas Dosis 3;Artigas Dosis 4;Canelones Dosis 1;Canelones Dosis 2;Canelones Dosis 3;Canelones Dosis 4;Cerro Largo Dosis 1;Cerro Largo Dosis 2;Cerro Largo Dosis 3;Cerro Largo Dosis 4;Colonia Dosis 1;Colonia Dosis 2;Colonia Dosis 3;Colonia Dosis 4;Durazno Dosis 1;Durazno Dosis 2;Durazno Dosis 3;Durazno Dosis 4;Flores Dosis 1;Flores Dosis 2;Flores Dosis 3;Flores Dosis 4;Florida Dosis 1;Florida Dosis 2;Florida Dosis 3;Florida Dosis 4;Lavalleja Dosis 1;Lavalleja Dosis 2;Lavalleja Dosis 3;Lavalleja Dosis 4;Maldonado Dosis 1;Maldonado Dosis 2;Maldonado Dosis 3;Maldonado Dosis 4;Paysandú Dosis 1;Paysandú Dosis 2;Paysandú Dosis 3;Paysandú Dosis 4;Río Negro Dosis 1;Río Negro Dosis 2;Río Negro Dosis 3;Río Negro Dosis 4;Rivera Dosis 1;Rivera Dosis 2;Rivera Dosis 3;Rivera Dosis 4;Rocha Dosis 1;Rocha Dosis 2;Rocha Dosis 3;Rocha Dosis 4;Salto Dosis 1;Salto Dosis 2;Salto Dosis 3;Salto Dosis 4;San José Dosis 1;San José Dosis 2;San José Dosis 3;San José Dosis 4;Soriano Dosis 1;Soriano Dosis 2;Soriano Dosis 3;Soriano Dosis 4;Tacuarembó Dosis 1;Tacuarembó Dosis 2;Tacuarembó Dosis 3;Tacuarembó Dosis 4;Treinta y Tres Dosis 1;Treinta y Tres Dosis 2;Treinta y Tres Dosis 3;Treinta y Tres Dosis 4;Departamento Sin Datos;5 a 11 Dosis 1;5 a 11 Dosis 2;5 a 11 Dosis 3;5 a 11 Dosis 4;12 a 14 Dosis 1;12 a 14 Dosis 2;12 a 14 Dosis 3;12 a 14 Dosis 4;15 a 19 Dosis 1;15 a 19 Dosis 2;15 a 19 Dosis 3;15 a 19 Dosis 4;20 a 24 Dosis 1;20 a 24 Dosis 2;20 a 24 Dosis 3;20 a 24 Dosis 4;25 a 34 Dosis 1;25 a 34 Dosis 2;25 a 34 Dosis 3;25 a 34 Dosis 4;35 a 44 Dosis 1;35 a 44 Dosis 2;35 a 44 Dosis 3;35 a 44 Dosis 4;45 a 54 Dosis 1;45 a 54 Dosis 2;45 a 54 Dosis 3;45 a 54 Dosis 4;55 a 64 Dosis 1;55 a 64 Dosis 2;55 a 64 Dosis 3;55 a 64 Dosis 4;65 a 74 Dosis 1;65 a 74 Dosis 2;65 a 74 Dosis 3;65 a 74 Dosis 4;+ 75 Dosis 1;+ 75 Dosis 2;+ 75 Dosis 3;+ 75 Dosis 4;Rango Sin Datos
25/03/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/03/2023;23;25;50;185;0;0;0;0;23;25;50;185;0;0;0;0;14;12;20;73;0;0;0;1;1;2;5;49;1;3;7;14;1;1;4;6;1;0;0;7;0;0;1;0;0;0;2;1;0;0;0;1;1;1;1;11;0;0;2;2;0;0;0;0;2;2;1;6;1;3;1;7;0;0;0;0;0;0;0;0;1;0;0;2;0;1;1;3;0;0;5;2;0;2;6;0;0;0;2;0;0;2;1;3;1;2;3;2;5;8;5;7;26;6;4;5;23;1;1;8;32;0;0;4;30;2;0;8;31;0;3;13;37;0
23/03/2023;52;71;88;162;0;0;0;0;52;71;88;162;0;0;0;0;10;13;17;40;2;3;0;1;6;12;7;29;0;0;1;7;17;9;34;32;3;5;11;12;1;4;5;4;0;0;0;2;0;1;0;2;5;6;3;11;0;0;1;2;0;0;0;3;0;1;1;1;0;0;3;1;0;0;0;0;4;5;3;9;3;8;0;0;0;1;1;4;0;2;1;2;2;12;30;0;0;2;6;1;0;2;1;6;3;6;5;25;11;19;18;19;26;3;5;15;33;7;2;7;28;1;4;7;29;0;0;4;20;0;0;4;12;0
22/03/2023;17;23;58;166;0;0;0;0;17;23;58;166;0;0;0;0;5;12;22;67;0;1;0;4;5;2;7;32;1;0;0;1;2;3;4;3;1;1;4;13;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;7;1;0;2;5;0;0;0;0;0;2;6;0;0;1;2;17;0;0;0;1;0;0;1;1;0;1;6;11;1;0;2;0;0;0;0;1;0;2;2;0;0;1;1;2;0;1;3;4;0;3;1;0;4;2;6;12;23;3;1;11;23;2;2;10;38;1;5;8;27;1;2;8;27;1;0;3;24;0
21/03/2023;22;32;40;124;0;0;0;0;22;32;40;124;0;0;0;0;13;16;21;60;1;1;0;1;5;5;1;28;0;0;0;2;0;0;4;2;0;1;3;8;0;0;0;0;0;0;1;5;0;0;3;2;0;1;1;4;0;0;0;0;0;1;0;0;3;1;2;2;0;0;1;0;0;1;0;0;0;2;1;0;0;2;1;5;0;1;1;4;0;0;0;1;0;1;7;0;0;1;5;3;1;1;2;2;1;4;4;5;2;5;7;5;16;5;2;6;15;2;1;3;28;2;0;9;28;0;2;2;15;1;2;5;18;0
20/03/2023;27;31;46;122;0;0;0;0;27;31;46;122;0;0;0;0;11;17;17;67;0;0;3;4;5;8;9;18;2;0;0;0;0;0;11;0;0;0;0;5;0;0;0;1;4;4;0;3;0;0;0;0;1;0;0;4;1;0;0;4;1;1;1;0;0;0;0;1;0;0;0;4;0;0;1;3;0;0;3;2;0;0;0;2;2;1;0;3;0;0;0;1;1;1;3;1;0;0;2;0;0;2;3;4;0;2;1;2;8;3;7;8;14;7;2;5;14;7;5;10;28;3;5;10;24;1;1;6;21;1;2;0;13;0
19/03/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/03/2023;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
17/03/2023;38;25;57;210;0;0;0;0;38;25;57;210;0;0;0;0;22;12;26;113;2;0;0;5;8;2;11;38;0;0;1;2;1;0;9;9;0;1;0;7;0;0;0;0;0;1;2;1;0;0;0;2;0;1;0;7;0;0;1;0;1;0;1;3;2;2;1;4;0;0;0;3;0;0;0;1;0;1;1;3;0;0;2;6;2;3;2;4;0;0;0;2;2;3;7;0;0;2;4;5;0;2;0;3;1;3;0;3;5;13;4;9;28;5;6;7;39;4;2;11;42;3;1;12;46;3;1;6;15;0;0;1;34;0
16/03/2023;15;57;65;182;0;0;0;0;15;57;65;182;0;0;0;0;5;18;30;90;0;4;1;4;1;8;4;22;1;2;0;0;1;0;9;6;1;1;2;10;0;0;0;2;1;0;0;4;0;0;0;4;1;7;3;10;0;1;2;1;1;0;3;9;0;0;5;5;0;1;0;2;0;1;0;2;1;5;3;4;2;6;0;2;0;2;3;3;0;0;0;2;1;6;30;0;0;0;3;1;0;1;0;7;2;2;4;6;9;1;5;20;27;2;5;3;31;3;6;10;30;0;3;5;26;0;0;9;34;0;1;4;23;0
15/03/2023;18;26;51;122;0;0;0;0;18;26;51;122;0;0;0;0;12;10;21;69;1;1;0;2;2;6;8;10;0;0;0;2;0;2;5;4;0;0;4;5;0;0;0;1;0;0;0;1;0;0;0;1;0;2;1;4;0;1;1;2;0;0;0;1;0;1;7;2;0;0;0;2;0;0;0;4;0;2;1;6;0;1;0;3;1;0;2;3;0;0;1;0;3;4;2;1;0;3;2;1;1;1;0;3;0;3;7;7;4;2;2;12;15;2;3;5;21;1;7;7;20;0;1;7;18;2;2;8;19;0;0;0;24;0
14/03/2023;25;26;43;170;0;0;0;0;25;26;43;170;0;0;0;0;11;9;16;76;0;0;0;4;4;5;4;23;2;3;2;2;0;0;3;4;2;1;4;17;0;0;1;1;0;0;3;11;0;0;1;0;1;2;1;8;0;2;0;1;1;0;0;0;0;1;3;3;2;0;0;5;0;0;0;1;0;1;3;9;0;1;0;3;0;1;0;0;1;0;2;2;1;3;3;0;0;5;5;1;0;1;0;1;0;0;0;9;12;6;7;8;19;4;5;4;29;4;1;5;35;1;3;11;23;0;2;4;25;1;0;0;27;0
13/03/2023;26;35;53;169;0;0;0;0;26;35;53;169;0;0;0;0;17;14;26;79;0;0;0;2;5;7;5;21;0;1;2;2;0;1;3;3;1;2;6;17;0;0;1;3;0;0;2;2;0;1;0;0;1;0;0;9;0;1;0;4;0;0;0;0;0;2;0;2;0;2;0;4;1;0;2;2;0;2;1;8;0;0;4;4;0;1;0;1;0;1;1;6;3;4;4;0;0;2;1;2;0;0;0;5;0;4;9;7;8;7;4;15;31;4;5;9;43;4;6;3;31;1;2;7;22;0;2;1;20;0;2;4;14;0
12/03/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/03/2023;0;1;4;5;0;0;0;0;0;1;4;5;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;3;0;0;0;1;0;0;1;1;0;0;1;0;0
10/03/2023;15;33;53;163;0;0;1;0;15;33;52;163;0;0;0;0;9;15;22;76;1;1;2;2;1;6;6;16;0;0;1;1;0;0;4;20;0;2;3;10;1;0;0;0;0;0;1;0;0;0;1;1;0;3;4;4;0;0;0;2;0;0;4;3;0;1;1;1;0;4;1;4;0;0;1;3;0;0;1;1;1;0;0;15;1;1;0;3;1;0;1;1;0;0;4;0;0;3;4;0;0;0;1;1;1;1;4;7;2;5;6;12;26;1;3;5;26;1;4;8;26;4;4;11;23;0;1;3;23;0;2;6;36;0
09/03/2023;38;43;55;181;0;0;0;0;38;43;55;181;0;0;0;0;17;10;28;72;2;0;0;0;8;15;10;46;0;2;0;1;2;1;4;7;1;1;2;9;0;0;0;2;0;1;0;1;0;0;0;3;2;2;4;8;0;2;1;4;0;2;0;3;1;2;3;0;0;1;0;1;0;2;0;3;2;0;2;8;1;0;0;8;1;0;1;4;0;0;0;1;3;13;24;0;0;2;1;2;0;0;2;5;0;6;1;6;8;5;6;8;25;4;4;12;30;3;2;8;24;2;0;7;41;2;0;5;19;1;3;2;34;0
08/03/2023;19;23;41;131;0;0;0;0;19;23;41;131;0;0;0;0;5;9;12;53;0;0;2;2;6;2;4;22;0;0;1;0;0;0;4;3;0;0;4;3;0;0;0;0;0;0;1;3;0;0;1;2;1;3;0;8;0;0;1;2;1;0;0;0;2;3;4;4;0;1;1;3;0;1;0;2;2;1;2;5;1;3;1;16;1;0;2;2;0;0;1;1;0;0;0;0;0;0;2;2;0;6;2;6;0;3;5;2;5;3;3;9;18;3;4;0;10;1;1;5;18;1;1;8;24;2;3;5;29;0;2;4;27;0
07/03/2023;33;39;59;156;0;0;0;0;33;39;59;156;0;0;0;0;17;24;25;71;1;0;2;6;7;1;7;30;0;0;1;2;0;0;4;6;0;1;4;13;1;0;1;1;0;0;0;1;0;1;0;2;0;2;2;8;1;0;1;3;0;1;0;0;1;0;3;1;2;6;2;3;0;0;4;0;0;0;1;5;1;0;1;1;2;1;0;3;0;2;1;0;1;3;5;0;0;2;2;0;0;2;6;10;1;4;5;4;6;8;8;12;23;4;3;6;19;8;6;9;24;0;1;7;31;1;1;8;26;1;2;3;26;0
06/03/2023;28;42;62;166;0;0;0;0;28;42;62;166;0;0;0;0;13;22;28;83;0;2;3;2;5;7;3;31;0;0;0;1;0;1;8;10;0;0;10;9;0;0;1;3;2;0;0;1;1;0;0;2;1;1;2;10;1;1;0;3;0;1;0;2;2;0;3;0;1;0;0;3;0;1;2;2;1;4;2;0;0;0;0;1;1;1;0;2;0;0;0;1;1;1;7;0;0;3;1;4;0;5;5;3;1;5;3;6;9;7;10;14;24;1;4;7;16;2;5;6;34;2;3;11;33;2;1;8;27;0;3;3;22;0
05/03/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/03/2023;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
03/03/2023;28;47;52;179;0;0;0;0;28;47;52;179;0;0;0;0;15;25;20;73;4;1;2;0;3;7;9;29;0;0;0;1;0;0;6;4;0;1;5;11;1;0;0;1;0;1;1;2;0;0;0;0;0;1;3;9;1;1;0;5;0;1;0;8;3;4;2;12;0;2;1;3;0;0;1;3;0;1;0;1;0;0;1;3;1;2;1;9;0;0;0;5;0;5;15;0;0;2;6;2;0;2;5;9;2;1;3;6;6;9;7;8;28;3;2;6;25;3;4;5;31;1;1;8;28;0;2;6;27;2;2;2;32;0
02/03/2023;47;87;60;181;0;0;0;0;47;87;60;181;0;0;0;0;21;24;18;96;4;1;1;2;6;14;10;27;1;4;1;4;0;8;9;10;3;4;7;4;0;1;0;1;1;1;0;3;0;1;0;0;2;13;2;14;0;3;1;4;0;0;1;1;3;2;4;2;0;0;0;1;0;1;1;1;3;3;1;4;0;1;2;4;0;1;0;2;2;1;2;1;5;23;46;1;0;4;9;2;0;1;2;8;3;1;3;9;4;11;9;8;24;1;5;6;28;4;3;4;35;1;3;11;26;1;1;7;28;0;6;4;33;0
01/03/2023;27;42;75;196;0;0;0;0;27;42;75;196;0;0;0;0;14;13;24;90;3;0;0;6;6;8;8;35;0;0;0;4;0;3;11;2;0;0;8;7;0;0;0;2;0;0;1;4;0;1;0;9;2;5;7;6;0;0;1;4;1;0;1;1;0;2;1;8;1;7;4;4;0;0;1;2;0;1;4;2;0;1;2;7;0;0;2;2;0;0;0;0;4;7;4;0;0;5;4;4;0;0;3;7;3;2;3;9;6;3;9;10;33;3;6;8;26;2;4;12;40;0;1;11;23;3;3;7;32;2;5;7;33;0
28/02/2023;39;34;85;267;0;0;0;0;39;34;85;267;0;0;0;0;17;17;30;111;4;2;4;4;6;6;11;47;3;0;3;11;1;0;10;6;1;0;7;6;0;0;0;0;0;0;1;2;0;2;1;1;2;1;7;20;2;1;1;3;0;0;2;0;1;2;0;8;0;0;2;7;0;2;2;9;0;0;2;23;0;0;0;2;1;0;1;5;1;1;1;2;0;5;7;0;0;5;3;4;0;7;2;14;0;2;3;7;13;3;6;18;30;7;5;11;36;2;2;8;30;6;1;15;46;2;4;6;53;0;1;2;59;0
27/02/2023;38;83;73;306;0;0;0;0;38;83;73;306;0;0;0;0;27;49;36;161;0;0;0;9;4;11;5;36;0;3;4;5;1;2;14;14;0;1;3;17;1;0;1;2;0;0;0;2;0;0;1;0;2;1;0;12;1;4;2;5;1;0;1;3;0;6;2;2;0;1;1;10;0;1;0;3;0;0;1;13;0;1;0;4;1;1;1;6;0;0;1;2;2;4;15;1;0;3;5;2;0;4;5;7;3;6;6;11;13;13;17;10;33;6;20;5;51;1;5;4;64;0;4;10;59;0;5;16;38;1;1;7;45;0
26/02/2023;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/02/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/02/2023;24;39;87;257;0;0;0;0;24;39;87;257;0;0;0;0;10;24;33;109;1;1;4;7;6;4;12;57;1;0;2;1;0;1;9;8;0;0;4;7;0;0;2;6;0;0;0;0;0;0;1;3;0;3;2;6;1;0;3;6;0;0;0;4;2;2;5;9;1;1;1;9;0;0;1;5;0;0;4;12;1;0;1;4;1;0;2;3;0;1;1;1;2;0;12;0;0;0;2;4;0;2;3;9;3;6;4;6;6;4;5;24;36;1;2;9;25;7;6;6;57;2;0;13;51;1;4;11;36;1;1;5;43;0
23/02/2023;54;70;116;340;0;0;0;0;54;70;116;340;0;0;0;0;24;23;42;118;2;8;16;47;5;11;11;55;1;1;2;5;1;2;16;9;1;5;3;12;2;2;1;0;3;1;2;3;0;0;0;4;1;2;1;5;1;1;0;6;0;0;5;10;1;4;4;7;3;0;1;3;3;1;5;6;1;3;3;43;2;1;3;5;1;0;0;2;2;1;1;0;4;28;34;0;0;2;7;6;1;3;1;9;5;4;5;10;7;6;9;20;30;2;3;12;42;4;3;14;71;4;3;12;51;0;2;24;56;1;3;9;77;0
22/02/2023;40;45;81;263;0;0;0;0;40;45;81;263;0;0;0;0;23;25;23;99;1;1;0;8;5;6;13;59;0;2;0;4;0;0;9;10;0;0;8;7;0;0;1;0;0;0;1;3;1;1;7;23;2;2;4;22;0;0;0;1;1;1;0;5;2;1;4;4;3;1;1;3;0;0;3;2;0;0;0;7;0;1;3;3;0;3;4;3;2;0;0;0;1;3;6;0;0;1;5;3;0;0;1;11;1;3;1;4;10;14;9;13;32;7;3;12;34;2;6;6;44;5;7;10;42;5;3;8;42;0;4;14;58;0
21/02/2023;0;2;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
20/02/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/02/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/02/2023;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/02/2023;32;44;82;312;0;0;0;0;32;44;82;312;0;0;0;0;12;26;30;118;0;3;4;3;7;6;10;61;0;0;0;7;0;1;10;6;1;1;6;20;0;0;1;3;4;0;0;15;1;2;8;21;1;0;3;12;1;0;0;3;0;0;0;0;0;0;3;2;2;3;2;4;0;1;1;4;0;0;2;21;0;0;0;4;1;1;1;6;2;0;0;2;2;6;5;1;0;3;8;4;0;3;3;8;1;0;4;4;5;6;4;15;36;3;6;6;37;1;4;9;63;0;6;11;40;2;1;10;40;8;3;14;90;0
16/02/2023;71;83;115;422;0;0;0;0;71;83;115;422;0;0;0;0;34;34;40;165;0;1;0;5;7;13;15;74;0;0;4;6;4;4;17;13;1;1;2;10;0;1;1;2;0;0;2;11;3;4;7;22;3;8;3;13;1;1;1;1;0;1;1;2;1;3;7;12;3;1;0;4;1;2;1;5;3;2;8;59;4;6;1;3;2;0;3;13;0;0;2;2;5;21;39;0;0;2;6;2;0;2;0;8;2;4;8;6;15;21;9;23;34;4;7;15;52;9;6;8;81;2;1;14;67;2;3;21;57;4;4;18;114;0
15/02/2023;33;49;103;321;0;0;0;0;33;49;103;321;0;0;0;0;12;25;35;155;0;1;1;4;6;13;13;59;0;0;2;4;1;0;20;12;3;0;2;12;0;0;0;3;0;1;3;2;0;0;2;3;1;1;2;28;2;1;1;2;0;1;2;3;4;1;6;6;0;1;1;7;0;1;1;5;3;1;9;11;0;1;1;2;0;1;1;2;1;0;1;1;0;1;1;0;0;3;4;1;0;1;2;6;3;8;16;18;18;7;8;13;36;2;6;6;39;6;4;11;52;2;5;18;45;1;2;20;53;2;1;10;75;0
14/02/2023;56;46;87;350;0;0;0;0;56;46;87;350;0;0;0;0;33;32;31;151;1;0;2;9;11;2;14;34;1;2;3;6;0;1;8;22;1;2;6;9;0;0;0;2;0;0;3;2;1;0;1;6;4;0;2;13;0;0;0;3;0;1;1;6;0;0;5;6;1;0;0;3;0;2;5;9;2;1;4;53;1;0;2;10;0;1;0;4;0;0;0;2;2;6;6;0;0;3;2;2;1;0;0;11;4;5;9;6;15;20;7;17;28;7;7;9;37;7;6;9;52;2;5;15;69;2;2;10;60;4;2;8;84;0
13/02/2023;33;44;75;374;0;0;0;0;33;44;75;374;0;0;0;0;24;21;31;197;0;3;1;13;6;4;13;59;1;0;3;5;0;1;9;8;0;1;1;14;0;0;0;3;0;0;0;6;0;0;3;1;0;1;2;17;0;2;1;7;0;1;1;5;1;1;2;6;0;1;2;8;0;1;0;4;1;3;1;10;0;1;3;5;0;1;2;4;0;2;0;2;0;3;8;0;0;0;3;1;0;0;2;6;0;4;5;5;9;11;6;13;41;3;2;8;51;2;4;14;88;5;7;13;62;5;3;12;66;0;4;3;57;0
12/02/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/02/2023;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0
10/02/2023;40;60;133;442;0;0;0;0;40;60;133;442;0;0;0;0;22;34;63;179;0;0;2;5;9;12;16;83;0;1;0;4;1;1;18;42;1;1;4;18;0;0;2;5;0;0;1;14;0;1;0;3;0;2;4;12;0;1;2;10;0;1;0;4;2;3;8;11;1;1;3;10;0;0;1;11;1;1;3;13;3;0;2;9;0;0;3;7;0;1;1;2;0;3;6;0;0;0;3;5;0;2;4;12;1;3;13;13;16;11;13;31;65;8;9;20;70;3;3;9;66;3;4;28;73;4;1;9;76;3;4;6;75;0
09/02/2023;48;85;113;438;0;0;0;0;48;85;113;438;0;0;0;0;15;26;40;204;0;5;2;8;8;18;19;99;0;0;2;6;6;6;21;14;2;6;6;21;0;1;2;6;1;0;2;4;1;1;1;2;3;8;1;18;2;3;3;11;2;0;0;4;0;3;6;15;5;0;1;3;2;1;3;5;0;1;2;6;0;2;1;4;0;2;1;8;1;0;0;0;2;22;43;0;0;3;13;6;0;1;1;7;2;2;2;10;16;3;4;11;39;6;5;14;46;2;5;13;69;4;6;22;72;1;3;21;81;4;3;9;113;0
